key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antiguedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,rotacion,dependientes,incremento
17350,07-Dec-15,1,30,COUNTRY CLUB,1,11,2453.9246,12,4,1,3,1,3739.2,88,1,1,-0.3437301
17334,07-Dec-15,1,33,CHIMALISTAC,2,1,500.112,14,4,2,2,2,12190.4,70,1,2,-0.958975
17341,07-Dec-15,2,32,PREVISION,2,20,12688.091,13,2,1,2,2,851.20001,391,0,1,13.90612
17336,07-Dec-15,2,32,SLP TANGAMANGA,1,7,1841.4124,15,6,1,3,1,3435.2,116,1,1,-0.4639577
17345,07-Dec-15,1,43,TAMPICO,1,1,188.79228,24,9,2,3,1,5988.7998,59,1,3,-0.9684758
17349,07-Dec-15,2,46,SLP TANGAMANGA,1,1,320.94688,27,9,2,3,1,5836.7998,99,1,1,-0.9450132
17370,07-Dec-15,1,54,CHAPALA,1,18,16408.3,36,7,1,3,2,5198.3999,330,0,1,2.156414
17356,07-Dec-15,1,29,CUAUTITLAN,2,13,6769.6411,6,1,1,2,2,2249.6001,137,1,2,2.009264
17357,07-Dec-15,2,25,CUAUTITLAN,2,18,9111.2905,6,1,1,2,1,2158.3999,500,0,1,3.221317
17372,07-Dec-15,2,31,SLP TANGAMANGA,1,8,960.21504,6,2,1,3,2,6536,116,1,1,-0.8530883
17335,07-Dec-15,1,27,CHAPULTEPEC,2,1,134.03002,8,1,2,2,1,182.39999,65,1,2,-0.2651863
17339,07-Dec-15,2,32,PREVISION,2,20,12688.091,13,2,1,2,2,851.20001,391,0,1,13.90612
17366,07-Dec-15,1,25,CD. JUAREZ BARRANCAS,1,17,19629.146,3,1,1,3,2,32710.4,291,0,1,-0.3999112
17426,14-Dec-15,2,41,CULIACAN,1,17,8088.4364,21,4,1,3,2,5958.3999,294,0,1,0.3574846
17439,14-Dec-15,2,29,CRONOS,2,8,4791.448,12,3,2,2,1,8025.6001,116,1,2,-0.4029795
17404,14-Dec-15,1,45,VALLE DORADO,2,6,2752.6164,29,16,1,2,1,2158.3999,81,1,1,0.2753042
17403,14-Dec-15,2,31,NOGALES,1,15,5650.8905,11,2,2,3,1,12555.2,493,0,1,-0.5499163
17447,14-Dec-15,2,25,CHOLULA,2,18,11712.602,1,0,1,3,2,5897.6001,192,0,1,0.9859946
17394,14-Dec-15,2,29,TLALPAN,2,11,4320.4467,10,2,1,2,1,13588.8,179,1,1,-0.6820583
17435,14-Dec-15,1,24,CD. JUAREZ ATLANTIS,1,2,162.5364,8,1,1,3,2,6596.7998,58,1,1,-0.9753613
17416,14-Dec-15,1,25,DURANGO,1,1,238.92851,5,2,2,3,1,3921.6001,46,1,3,-0.9390737
17438,14-Dec-15,1,29,TLAXCALA,2,5,2860.6406,4,2,1,3,2,2766.3999,84,1,1,0.0340662
17397,14-Dec-15,2,29,ALTAVISTA,2,11,2554.8013,9,2,1,2,2,8785.5996,135,1,2,-0.7092058
17398,14-Dec-15,2,44,MONTERREY VALLE ALTO,1,27,10424.585,25,4,1,3,2,5441.6001,493,0,2,0.9157205
17432,14-Dec-15,2,30,CULIACAN,1,1,50.0112,6,1,2,3,2,6627.2002,57,1,3,-0.9924536
17436,14-Dec-15,1,28,LINDAVISTA,2,6,7898.6439,4,1,2,1,2,10457.6,135,1,1,-0.2446982
17408,14-Dec-15,1,36,CULIACAN,1,7,2256.7554,22,3,1,3,1,13619.2,129,1,1,-0.834296
17420,14-Dec-15,1,48,TRADE CENTER,2,2,1312.794,27,6,1,2,2,5107.2002,74,1,1,-0.7429523
17445,14-Dec-15,1,29,MERIDA,2,1,1424.0689,10,4,1,3,1,1398.4,29,1,1,0.0183559
17429,14-Dec-15,1,31,TLALPAN,2,3,377.20948,10,2,1,2,2,3617.6001,70,1,2,-0.8957294
17421,14-Dec-15,2,29,DURANGO,1,1,367.58232,2,1,1,3,2,3678.3999,32,1,1,-0.9000701
17395,14-Dec-15,2,31,MONTERREY VALLE ALTO,1,19,6467.5734,9,4,1,3,1,2979.2,266,0,2,1.17091
17427,14-Dec-15,1,39,TORREON,1,10,1707.7575,19,4,2,3,1,2340.8,126,1,3,-0.2704386
17384,14-Dec-15,2,45,SEVILLA,2,2,376.33428,8,2,1,2,1,6171.2002,88,1,2,-0.9390177
17406,14-Dec-15,1,46,MONTERREY LEONES,1,2,2766.2445,30,7,2,3,2,7052.7998,88,1,3,-0.6077806
17423,14-Dec-15,2,22,CD. JUAREZ BARRANCAS,1,13,14922.592,1,1,2,2,1,9606.4004,133,1,3,0.553401
17392,14-Dec-15,2,30,CD. OBREGON,1,18,7478.5498,10,5,1,2,2,2432,344,0,1,2.075062
17440,14-Dec-15,1,31,NAUCALPAN,2,4,2724.3601,15,3,2,2,1,182.39999,64,1,2,13.93619
17437,14-Dec-15,2,24,MONTERREY CUMBRES,1,2,264.18416,4,1,2,3,2,1976,50,1,3,-0.8663036
17418,14-Dec-15,2,31,CHOLULA,2,2,983.97036,5,2,2,3,1,2705.6001,100,1,3,-0.6363208
17411,14-Dec-15,2,30,FRAY SERVANDO,2,2,2503.6857,1,0,2,1,2,11065.6,50,1,2,-0.7737415
17422,14-Dec-15,1,32,CULIACAN,1,1,187.542,16,6,2,1,2,14531.2,43,1,3,-0.9870939
17443,14-Dec-15,1,27,CHIHUAHUA PARRAL,1,20,9395.9792,7,1,2,3,2,6201.6001,351,0,3,0.5150895
17393,14-Dec-15,1,25,DURANGO,1,11,6644.6131,5,1,2,3,1,7113.6001,186,0,3,-0.0659282
17381,14-Dec-15,2,23,TORREON COMARCA,1,6,2149.2313,2,1,2,3,1,91.199997,77,1,3,22.56613
17410,14-Dec-15,1,33,CUAUTITLAN,2,6,3719.583,13,2,1,1,1,1854.4,92,1,2,1.005815
17391,14-Dec-15,2,35,PUERTO,2,16,6738.0611,10,2,2,2,2,6292.7998,493,0,2,0.0707573
17390,14-Dec-15,2,45,CANCUN,2,12,3858.7392,16,4,2,3,2,8816,207,0,3,-0.5623027
17434,14-Dec-15,1,28,XOLA,2,21,11537.084,10,3,2,2,1,12099.2,318,0,1,-0.046459
17405,14-Dec-15,1,48,COATZACOALCOS,2,19,10296.129,25,4,1,3,2,6384,298,0,1,0.6128021
17425,14-Dec-15,2,41,CULIACAN,1,17,8088.4364,21,8,1,3,2,6110.3999,294,0,1,0.3237164
17380,14-Dec-15,2,26,DURANGO,1,1,10.00224,3,1,1,3,2,3192,32,1,1,-0.9968665
17414,14-Dec-15,1,30,TORREON,1,11,9260.949,4,1,1,3,2,4438.3999,126,1,1,1.086551
17431,14-Dec-15,2,26,TORREON,1,6,3607.6829,1,0,1,3,1,3952,91,1,1,-0.0871248
17415,14-Dec-15,1,25,DURANGO,1,1,238.92851,5,1,2,3,1,10579.2,46,1,3,-0.9774153
17402,14-Dec-15,1,26,CHIHUAHUA VILLA,1,13,10406.831,8,1,2,3,1,10518.4,144,1,3,-0.0106071
17444,14-Dec-15,2,45,CRONOS,2,11,7948.9052,28,3,2,2,1,1915.2,135,1,1,3.150431
17379,14-Dec-15,1,26,CANCUN,2,2,500.112,8,1,2,3,1,3800,78,1,3,-0.8683916
17399,14-Dec-15,1,60,MONTERREY TECNOLOGICO,1,1,502.61256,40,12,1,3,2,10001.6,46,1,2,-0.9497468
17409,14-Dec-15,2,28,VIADUCTO,2,18,12236.615,8,2,1,2,2,6505.6001,493,0,1,0.8809357
17383,14-Dec-15,1,27,MATAMOROS,1,3,644.39431,8,1,2,3,2,364.79999,100,1,2,0.7664318
17448,14-Dec-15,2,30,CHAPALA,1,2,893.32506,12,3,2,3,2,15108.8,42,1,3,-0.9408739
17446,14-Dec-15,2,35,VERACRUZ,2,27,15314.93,18,3,1,3,1,3891.2,493,0,1,2.935786
17442,14-Dec-15,2,25,PRAGA,2,20,22352.829,7,3,2,2,2,6110.3999,493,0,2,2.658161
17387,14-Dec-15,2,23,TORREON COMARCA,1,1,63.014112,2,0,2,3,1,3556.8,51,1,3,-0.9822835
17396,14-Dec-15,1,22,MONTERREY CHIPINQUE,1,12,3100.7986,4,2,1,3,1,1185.6,122,1,1,1.615384
17419,14-Dec-15,1,42,VIVEROS,2,7,1922.9306,6,2,1,2,1,3070.3999,137,1,1,-0.3737198
17413,14-Dec-15,2,44,GUADALAJARA PATRIA,1,8,2813.13,27,8,2,3,2,5350.3999,86,1,1,-0.4742206
17382,14-Dec-15,2,26,TORREON COMARCA,1,21,9306.2091,11,2,1,3,1,2948.8,197,0,1,2.155931
17385,14-Dec-15,1,59,CULIACAN,1,22,6871.4139,44,9,1,3,2,7083.2002,291,0,1,-0.0298998
17386,14-Dec-15,1,59,CULIACAN,1,22,6871.4139,44,13,1,3,2,10092.8,291,0,1,-0.3191766
17388,14-Dec-15,1,30,GUADALAJARA PATRIA,1,2,611.38692,12,7,1,3,2,3800,35,1,1,-0.8391087
17389,14-Dec-15,2,27,PRAGA,2,4,1896.0496,8,3,2,2,2,2097.6001,87,1,1,-0.0960862
17441,14-Dec-15,2,41,NUEVO LAREDO,1,11,3031.0538,16,3,1,3,2,2918.3999,198,0,1,0.0386013
17400,14-Dec-15,1,25,CHIHUAHUA,1,1,562.626,7,1,2,3,2,2705.6001,56,1,3,-0.7920513
17412,14-Dec-15,1,22,NOGALES,1,3,793.30266,4,1,2,3,1,1033.6,50,1,3,-0.2324858
17430,14-Dec-15,1,32,ALTAVISTA,2,26,12303.682,12,2,1,2,2,9880,298,0,2,0.245312
17433,14-Dec-15,1,27,CHIMALISTAC,2,2,250.056,1,0,2,1,2,942.40002,74,1,2,-0.7346604
17428,14-Dec-15,1,25,CD. OBREGON,1,14,10625.255,1,0,2,3,2,5046.3999,137,1,3,1.105512
17424,14-Dec-15,1,25,CD. JUAREZ BARRANCAS,1,2,622.0143,7,1,2,2,2,12068.8,56,1,3,-0.9484609
17401,14-Dec-15,1,52,MONTERREY TECNOLOGICO,1,18,11980.558,36,6,2,3,2,12038.4,493,0,2,-0.0048048
17449,21-Dec-15,1,44,SATELITE,2,21,9647.9106,22,4,1,2,2,4772.7998,318,0,1,1.021436
17478,21-Dec-15,1,52,TORREON COMARCA,1,10,6051.3552,34,7,1,3,1,8025.6001,119,1,1,-0.2459934
17473,21-Dec-15,1,26,JUAREZ PASO DEL NORTE,1,3,4385.7322,9,2,2,2,1,4924.7998,43,1,3,-0.1094598
17458,21-Dec-15,2,24,VALLARTA,1,5,3003.9227,2,0,2,2,2,10153.6,120,1,2,-0.7041519
17463,21-Dec-15,2,35,SAN ANGEL,2,12,2731.2367,19,5,1,2,1,10427.2,101,1,1,-0.7380661
17471,21-Dec-15,2,31,JUAREZ CHAMIZAL,1,8,4345.4523,14,3,1,3,2,6323.2002,43,1,1,-0.3127764
17456,21-Dec-15,2,34,JALISCO,1,19,16391.921,16,6,1,3,1,3465.6001,486,0,1,3.729894
17476,21-Dec-15,2,25,CD. JUAREZ ATLANTIS,1,17,13003.162,4,1,1,2,2,1489.6,196,0,1,7.729298
17462,21-Dec-15,2,28,PATRIOTISMO,2,8,4858.8381,6,2,2,1,2,2462.3999,105,1,2,0.9732124
17483,21-Dec-15,2,25,MONTERREY SANTA LUCIA,1,1,62.514,8,1,2,3,2,3374.3999,43,1,3,-0.981474
17453,21-Dec-15,1,32,GUADALAJARA AJIJIC,1,10,5225.6703,13,2,2,3,1,30.4,168,1,2,170.897
17451,21-Dec-15,1,31,NAUCALPAN,2,12,7504.6807,3,1,1,2,2,4408,248,0,1,0.7025138
17481,21-Dec-15,1,29,CHAPULTEPEC,2,8,1562.85,9,2,1,2,2,24168,120,1,1,-0.9353339
17484,21-Dec-15,1,24,MONTERREY MITRAS,1,16,9734.43,5,2,2,3,2,6596.7998,274,0,3,0.4756292
17465,21-Dec-15,1,29,MONCLOVA,1,22,14417.354,3,1,2,3,2,4712,422,0,2,2.05971
17475,21-Dec-15,1,32,CD. JUAREZ BARRANCAS,1,15,7788.1191,10,2,2,3,1,10883.2,274,0,3,-0.2843907
17494,21-Dec-15,2,24,SEVILLA,2,4,2394.9113,7,3,2,2,2,4620.7998,45,1,2,-0.4817106
17467,21-Dec-15,1,32,SALTILLO,1,12,2480.8056,16,6,1,3,1,6657.6001,162,1,1,-0.6273724
17457,21-Dec-15,2,32,COUNTRY CLUB,1,5,3315.1174,13,4,2,3,1,6840,85,1,1,-0.5153337
17455,21-Dec-15,2,24,ARANDAS,1,16,7947.5298,7,3,2,3,2,2432,235,0,2,2.267899
17485,21-Dec-15,1,26,MONTERREY MITRAS,1,5,725.1624,2,0,2,3,2,4742.3999,109,1,3,-0.8470896
17474,21-Dec-15,1,26,JUAREZ PASO DEL NORTE,1,4,5863.9382,8,2,2,3,2,11400,123,1,3,-0.4856195
17490,21-Dec-15,1,38,GRIJALVA,2,2,325.57291,23,5,1,3,2,212.8,70,1,1,0.5299479
17452,21-Dec-15,2,41,COUNTRY CLUB,1,15,11151.872,24,10,1,3,2,6232,147,1,1,0.7894532
17482,21-Dec-15,1,30,LA PAZ,1,5,1450.3248,12,2,2,3,1,3313.6001,49,1,3,-0.5623115
17496,21-Dec-15,2,28,FRAY SERVANDO,2,2,1194.6425,5,1,2,2,1,8755.2002,81,1,2,-0.8635505
17491,21-Dec-15,1,34,VIVEROS,2,20,11120.74,14,4,1,2,1,9697.5996,486,0,1,0.1467519
17469,21-Dec-15,1,33,CHIHUAHUA PARRAL,1,1,1699.1305,16,3,1,3,1,273.60001,74,1,1,5.210272
17479,21-Dec-15,1,52,TORREON COMARCA,1,10,6051.3552,34,7,1,3,1,8329.5996,119,1,1,-0.2735119
17492,21-Dec-15,2,24,EJERCITO,2,13,6571.3467,6,1,2,2,2,1580.8,318,0,2,3.156975
17464,21-Dec-15,2,24,MONCLOVA,1,16,6505.3319,7,1,2,3,2,18027.199,189,0,2,-0.639138
17480,21-Dec-15,1,43,TORREON COMARCA,1,4,1345.0512,20,7,1,3,2,6748.7998,49,1,1,-0.8006977
17459,21-Dec-15,2,30,VALLARTA,1,7,5048.6306,4,1,2,3,2,972.79999,186,0,2,4.189793
17470,21-Dec-15,1,32,CHIHUAHUA VILLA,1,1,50.0112,15,3,2,3,1,6900.7998,60,1,3,-0.9927529
17487,21-Dec-15,1,34,SAN LUIS POTOSI,1,1,121.65224,13,3,2,3,1,1094.4,84,1,3,-0.8888412
17454,21-Dec-15,1,32,GUADALAJARA AJIJIC,1,10,5225.6703,13,4,2,3,1,3313.6001,168,1,2,0.5770371
17450,21-Dec-15,2,44,PACHUCA,2,24,12489.672,2,1,1,1,2,15321.6,437,0,1,-0.1848324
17468,21-Dec-15,2,24,SALTILLO MONTERREAL,1,18,8927.3743,1,0,1,3,2,10184,185,0,1,-0.1233922
17460,21-Dec-15,2,28,CUERNAVACA,2,14,11170.877,2,0,2,2,1,3860.8,207,0,2,1.89341
17466,21-Dec-15,2,40,MONTERREY TECNOLOGICO,1,12,5822.804,17,7,2,2,2,5076.7998,109,1,2,0.1469438
17488,21-Dec-15,1,27,GUANAJUATO,1,5,4117.172,10,2,2,3,2,4225.6001,93,1,2,-0.0256598
17486,21-Dec-15,2,33,SLP TANGAMANGA,1,7,3875.4929,16,3,2,3,2,8633.5996,126,1,2,-0.551115
17493,21-Dec-15,1,41,PRAGA,2,11,4113.2962,20,8,2,2,2,2766.3999,151,1,2,0.4868769
17489,21-Dec-15,1,45,LEON,1,12,10168.902,21,5,2,3,3,1732.8,186,0,3,4.86848
17495,21-Dec-15,2,31,EJERCITO,2,1,112.5252,11,2,1,2,2,14592,46,1,1,-0.9922886
17472,21-Dec-15,1,25,CD. JUAREZ BARRANCAS,1,1,125.028,15,3,1,3,2,2097.6001,44,1,1,-0.9403948
17477,21-Dec-15,1,26,CD. JUAREZ BARRANCAS,1,1,437.598,9,1,1,3,1,6596.7998,49,1,1,-0.9336651
