"","key","f_alta","genero","edad","sucursal","div","num_ventas","sueldo_prom","antigüedad","num_trabajos_previos","edo_civil","experiencia","escolaridad","salario_diario_ant","num_dias","rotacion","dependientes","incremento","antiguedad","grupo_edad","grupo_sueldo"
"1954",15920,"29-Jun-15",1,27,"GUADALAJARA MINERVA",1,3,853.00353,2,0,NA,NA,NA,4864,43,0,NA,0.1753708,2,1,1
"1955",15921,"29-Jun-15",1,36,"CHIMALISTAC",2,8,5116.7709,12,3,NA,NA,NA,22617.6,64,0,NA,0.2262296,12,2,2
"1956",15922,"29-Jun-15",1,28,"EJERCITO",2,5,7681.4078,5,3,NA,NA,NA,3252.8,133,0,NA,2.361475,5,2,2
"1957",15923,"29-Jun-15",0,28,"INTERLOMAS",2,1,826.74765,6,1,NA,NA,NA,14926.4,36,0,NA,0.0553883,6,2,1
"1958",15924,"29-Jun-15",0,30,"NAPOLES",2,2,546.9975,10,2,NA,NA,NA,60.799999,24,0,NA,8.99667,10,2,1
"1959",15925,"29-Jun-15",0,26,"JUAREZ CHAMIZAL",1,1,78.1425,10,2,NA,NA,NA,15169.6,46,0,NA,0.0051513,10,1,1
"1960",15926,"29-Jun-15",0,47,"CHAPULTEPEC",2,5,4671.3587,26,3,NA,NA,NA,7691.2002,88,0,NA,0.6073641,26,2,2
"1961",15927,"29-Jun-15",1,28,"CONDESA",2,4,1565.9757,8,1,NA,NA,NA,9059.2002,71,0,NA,0.1728603,8,2,1
"1962",15928,"29-Jun-15",0,35,"TIJUANA CACHANILLA",1,1,118.15146,7,4,NA,NA,NA,121.6,60,0,NA,0.9716403,7,2,1
"1963",15929,"29-Jun-15",0,51,"PRAGA",2,15,13295.415,32,15,NA,NA,NA,4833.6001,268,1,NA,2.750624,32,3,3
"1964",15930,"29-Jun-15",0,44,"XOLA",2,10,5422.4644,24,6,NA,NA,NA,547.20001,123,0,NA,9.909474,24,2,2
"1965",15931,"29-Jun-15",0,35,"NAPOLES",2,4,2513.0628,17,3,NA,NA,NA,1672,73,0,NA,1.503028,17,2,2
"1966",15932,"29-Jun-15",0,32,"COUNTRY CLUB",1,12,11320.66,12,5,NA,NA,NA,4772.7998,430,1,NA,2.371912,12,2,3
"1967",15933,"29-Jun-15",0,43,"NOGALES",1,2,171.28836,17,6,NA,NA,NA,547.20001,73,0,NA,0.313027,17,2,1
"1968",15934,"29-Jun-15",1,33,"CHIMALISTAC",2,4,4782.321,13,4,NA,NA,NA,10518.4,64,0,NA,0.4546624,13,2,2
"1969",15935,"29-Jun-15",0,28,"TUXTLA GUTIERREZ",2,27,14355.09,10,5,NA,NA,NA,11400,542,1,NA,1.259218,10,2,3
"1970",15936,"29-Jun-15",1,29,"MARINA NACIONAL",2,2,889.57422,10,2,NA,NA,NA,5532.7998,35,0,NA,0.1607819,10,2,1
"1971",15937,"29-Jun-15",1,29,"ARAGON",2,2,718.911,11,1,NA,NA,NA,8572.7998,28,0,NA,0.0838595,11,2,1
"1972",15938,"29-Jun-15",1,43,"TORREON",1,1,937.71,26,5,NA,NA,NA,1124.8,37,0,NA,0.8336682,26,2,1
"1973",15939,"29-Jun-15",0,27,"GUADALAJARA MINERVA",1,3,1238.0898,5,1,NA,NA,NA,3648,56,0,NA,0.3393886,5,1,1
"1974",15940,"29-Jun-15",0,37,"TUXTLA GUTIERREZ",2,4,1470.9544,21,3,NA,NA,NA,19729.6,87,0,NA,0.0745557,21,2,1
"1975",15941,"29-Jun-15",1,29,"HAMBURGO",2,13,13754.643,7,4,NA,NA,NA,4742.3999,249,1,NA,2.900355,7,2,3
"1976",15942,"29-Jun-15",0,24,"TIJUANA CACHANILLA",1,1,4838.5836,2,0,NA,NA,NA,851.20001,49,0,NA,5.684426,2,1,2
"1977",15943,"29-Jun-15",1,45,"SOTELO",2,15,8385.3154,17,3,NA,NA,NA,8968,74,0,NA,0.9350262,17,2,2
"1978",15944,"29-Jun-15",1,51,"NAPOLES",2,3,781.425,29,5,NA,NA,NA,3526.3999,123,0,NA,0.2215928,29,3,1
"1979",15945,"29-Jun-15",1,42,"TORREON",1,4,1587.2305,25,5,NA,NA,NA,5076.7998,85,0,NA,0.3126439,25,2,1
"1980",15946,"29-Jun-15",1,31,"PATRIOTISMO",2,25,20515.219,14,2,NA,NA,NA,13163.2,176,0,NA,1.558528,14,2,3
"1981",15947,"29-Jun-15",0,26,"TORREON",1,13,5194.4758,6,2,NA,NA,NA,3556.8,192,1,NA,1.460435,6,1,2
"1982",15948,"29-Jun-15",0,30,"EJERCITO",2,4,1517.5274,9,2,NA,NA,NA,820.79999,77,0,NA,1.848839,9,2,1
"1983",15949,"29-Jun-15",0,29,"NAPOLES",2,3,2230.4995,9,4,NA,NA,NA,13072,72,0,NA,0.1706318,9,2,2
"1984",15950,"29-Jun-15",0,36,"PATRIOTISMO",2,18,13017.915,1,0,NA,NA,NA,12859.2,381,1,NA,1.012343,1,2,3
"1985",15951,"29-Jun-15",1,28,"METRO CENTRO",2,1,234.4275,8,1,NA,NA,NA,30.4,38,0,NA,7.711431,8,2,1
"1986",15952,"29-Jun-15",0,33,"PRADO CHURUBUSCO",2,2,937.71,11,3,NA,NA,NA,1854.4,25,0,NA,0.5056676,11,2,1
"1987",15953,"29-Jun-15",0,26,"JUAREZ CHAMIZAL",1,6,1064.3009,3,1,NA,NA,NA,2736,56,0,NA,0.3889988,3,1,1
"1988",15954,"29-Jun-15",0,27,"TUXTLA GUTIERREZ",2,4,1750.392,4,1,NA,NA,NA,3678.3999,123,0,NA,0.4758569,4,1,1
"1989",15955,"29-Jun-15",1,30,"VIADUCTO",2,19,7055.0175,6,1,NA,NA,NA,10792,431,1,NA,0.6537266,6,2,2
"1990",15956,"29-Jun-15",0,25,"JUAREZ CHAMIZAL",1,1,312.57,0,0,NA,NA,NA,851.20001,25,0,NA,0.367211,0,1,1
"1991",15957,"29-Jun-15",1,27,"HAMBURGO",2,3,3146.017,4,1,NA,NA,NA,12737.6,73,0,NA,0.2469866,4,1,2
"1992",15958,"29-Jun-15",0,24,"CD. JUAREZ BARRANCAS",1,4,859.5675,5,2,NA,NA,NA,4195.2002,64,0,NA,0.2048931,5,1,1
"1993",15959,"29-Jun-15",0,31,"NOGALES",1,2,795.80322,12,4,NA,NA,NA,1064,25,0,NA,0.7479354,12,2,1
"1994",15960,"29-Jun-15",1,40,"XOLA",2,7,5399.0216,9,1,NA,NA,NA,4043.2,123,0,NA,1.335334,9,2,2
"1995",15961,"29-Jun-15",0,42,"MORELIA MONARCA",1,16,7424.3502,22,3,NA,NA,NA,9758.4004,661,1,NA,0.7608163,22,2,2
"1996",15962,"29-Jun-15",1,27,"EL SALTO",1,15,6365.4255,7,1,NA,NA,NA,7083.2002,198,1,NA,0.8986652,7,1,2
"1997",15963,"29-Jun-15",0,24,"TORREON COMARCA",1,4,3492.9698,6,1,NA,NA,NA,3100.8,42,0,NA,1.126474,6,1,2
"1998",15964,"29-Jun-15",1,34,"PACHUCA",2,4,1462.8276,14,3,NA,NA,NA,9545.5996,23,0,NA,0.1532463,14,2,1
"1999",15965,"29-Jun-15",0,40,"MONTERREY LAS TORRES",1,3,4941.7317,18,9,NA,NA,NA,15321.6,94,0,NA,0.3225337,18,2,2
"2000",15966,"29-Jun-15",1,43,NA,2,20,17851.185,23,6,NA,NA,NA,5016,483,1,NA,3.558849,23,2,3
"2001",15967,"29-Jun-15",1,39,"CELAYA",1,7,3025.6776,20,4,NA,NA,NA,3131.2,84,0,NA,0.9662997,20,2,2
"2002",15968,"29-Jun-15",0,26,"METRO CENTRO",2,4,1297.1655,10,3,NA,NA,NA,4104,52,0,NA,0.3160735,10,1,1
"2003",15969,"29-Jun-15",0,39,"PACHUCA",2,37,32868.611,20,5,NA,NA,NA,10305.6,277,1,NA,3.189393,20,2,3
"2004",15970,"29-Jun-15",1,28,"ARAGON",2,2,2516.1885,9,2,NA,NA,NA,8360,37,0,NA,0.3009795,9,2,2
"2005",15971,"29-Jun-15",1,30,"MARINA NACIONAL",2,8,4519.7622,10,2,NA,NA,NA,9089.5996,87,0,NA,0.4972455,10,2,2
"2006",15972,"29-Jun-15",0,33,"ESCANDON",2,9,4844.835,15,2,NA,NA,NA,12737.6,64,0,NA,0.380357,15,2,2
"2007",15973,"29-Jun-15",0,30,"CELAYA",1,15,14232.25,9,1,NA,NA,NA,5867.2002,137,0,NA,2.425731,9,2,3
"2008",15974,"29-Jun-15",1,33,"ARANDAS",1,5,4865.4646,2,0,NA,NA,NA,5198.3999,109,0,NA,0.9359543,2,2,2
"2009",15975,"29-Jun-15",1,35,"CD. JUAREZ BARRANCAS",1,1,62.514,17,8,NA,NA,NA,729.59998,25,0,NA,0.0856826,17,2,1
"2010",15976,"29-Jun-15",1,23,"CD. JUAREZ BARRANCAS",1,1,625.14,3,1,NA,NA,NA,4499.2002,56,0,NA,0.1389447,3,1,1
"2011",15977,"29-Jun-15",0,30,"VIADUCTO",2,2,1662.8724,10,1,NA,NA,NA,15291.2,28,0,NA,0.108747,10,2,1
"2012",15978,"29-Jun-15",0,30,"VIADUCTO",2,2,1662.8724,10,4,NA,NA,NA,13436.8,28,0,NA,0.1237551,10,2,1
"2013",15979,"29-Jun-15",0,41,"NAPOLES",2,6,6546.7787,24,4,NA,NA,NA,638.40002,119,0,NA,10.25498,24,2,2
"2014",15980,"29-Jun-15",0,29,"EJERCITO",2,6,3776.4707,6,3,NA,NA,NA,12008,95,0,NA,0.3144962,6,2,2
"2015",15981,"29-Jun-15",0,48,"TIJUANA INDUSTRIAL",1,16,14523.565,9,1,NA,NA,NA,1337.6,458,1,NA,10.85793,9,3,3
"2016",15982,"29-Jun-15",1,30,"MONTERREY SULTANA",1,8,2094.219,12,3,NA,NA,NA,5928,77,0,NA,0.3532758,12,2,2
"2017",15983,"29-Jun-15",1,33,"CRONOS",2,1,46.8855,12,2,NA,NA,NA,20550.4,32,0,NA,0.0022815,12,2,1
"2018",15984,"29-Jun-15",1,30,"CD. JUAREZ ATLANTIS",1,13,19098.027,1,0,NA,NA,NA,4560,126,0,NA,4.188164,1,2,3
"2019",15985,"29-Jun-15",0,30,"EL SALTO",1,1,390.7125,13,2,NA,NA,NA,3009.6001,28,0,NA,0.1298221,13,2,1
"2020",15986,"29-Jun-15",1,35,"VIADUCTO",2,5,1266.8462,13,4,NA,NA,NA,1915.2,42,0,NA,0.6614694,13,2,1
"2021",15987,"29-Jun-15",1,42,"ALTAVISTA",2,1,188.47971,22,4,NA,NA,NA,12920,36,0,NA,0.0145882,22,2,1
"2022",15988,"29-Jun-15",0,31,"MORELIA MONARCA",1,7,4987.0544,6,1,NA,NA,NA,3252.8,84,0,NA,1.533157,6,2,2
"2023",15989,"06-Jul-15",1,37,"ZACATECAS",1,15,9276.1399,22,4,NA,NA,NA,912,113,0,NA,10.17121,22,2,2
"2024",15990,"06-Jul-15",1,36,"VERACRUZ",2,2,150.34617,16,3,NA,NA,NA,4438.3999,56,0,NA,0.033874,16,2,1
"2025",15991,"06-Jul-15",0,51,"VIVEROS",2,2,531.369,34,6,NA,NA,NA,2401.6001,42,0,NA,0.2212562,34,3,1
"2026",15992,"20-Jul-15",1,28,"GUADALAJARA AJIJIC",1,17,12053.887,3,2,NA,NA,NA,6414.3999,163,0,NA,1.879192,3,2,3
"2027",15993,"06-Jul-15",0,32,"POLANCO",2,2,617.32575,13,2,NA,NA,NA,8299.2002,67,0,NA,0.0743838,13,2,1
"2028",15994,"06-Jul-15",0,40,"CHOLULA",2,27,31477.518,21,4,NA,NA,NA,6779.2002,654,1,NA,4.64325,21,2,3
"2029",15995,"06-Jul-15",1,28,NA,1,1,1378.4337,10,3,NA,NA,NA,4043.2,92,0,NA,0.3409264,10,2,1
"2030",15996,"06-Jul-15",0,29,"SAN MARCOS",1,25,12586.881,4,1,NA,NA,NA,4134.3999,297,1,NA,3.044428,4,2,3
"2031",15997,"06-Jul-15",1,36,"SAN MARCOS",1,7,3430.7683,16,4,NA,NA,NA,8572.7998,137,0,NA,0.4001923,16,2,2
"2032",15998,"06-Jul-15",1,41,"CHAPULTEPEC",2,5,2238.3138,21,5,NA,NA,NA,11430.4,84,0,NA,0.1958211,21,2,2
"2033",15999,"06-Jul-15",1,36,"MONCLOVA",1,12,13555.223,17,5,NA,NA,NA,2796.8,170,0,NA,4.84669,17,2,3
"2034",16000,"06-Jul-15",0,52,"COUNTRY CLUB",1,19,19384.029,30,5,NA,NA,NA,9819.2002,606,1,NA,1.974094,30,3,3
"2035",16001,"06-Jul-15",0,27,"HERMOSILLO",1,6,2020.4525,9,2,NA,NA,NA,13832,79,0,NA,0.1460709,9,1,2
"2036",16002,"06-Jul-15",1,40,"MONTERREY LAS TORRES",1,7,4060.2843,20,3,NA,NA,NA,8664,108,0,NA,0.4686385,20,2,2
"2037",16003,"06-Jul-15",1,25,"MONTERREY CUMBRES",1,1,507.92625,10,1,NA,NA,NA,8572.7998,51,0,NA,0.0592486,10,1,1
"2038",16004,"06-Jul-15",0,36,"GUADALAJARA TLAQUEPAQUE",1,20,7854.5715,19,5,NA,NA,NA,23590.4,193,1,NA,0.3329563,19,2,2
"2039",16005,"06-Jul-15",1,49,"SALTILLO",1,11,3633.3137,31,6,NA,NA,NA,10062.4,88,0,NA,0.3610782,31,3,2
"2040",16006,"06-Jul-15",1,29,"JUAREZ PASO DEL NORTE",1,2,250.056,13,2,NA,NA,NA,10336,74,0,NA,0.0241927,13,2,1
"2041",16007,"06-Jul-15",1,33,"TOREO",2,21,9884.6512,11,2,NA,NA,NA,6840,289,1,NA,1.445124,11,2,2
"2042",16008,"06-Jul-15",1,32,"CORREGIDORA",1,1,312.57,15,6,NA,NA,NA,8268.7998,65,0,NA,0.0378011,15,2,1
"2043",16009,"06-Jul-15",0,29,"MARINA NACIONAL",2,1,492.29775,8,2,NA,NA,NA,15564.8,73,0,NA,0.0316289,8,2,1
"2044",16010,"06-Jul-15",1,27,"REYNOSA FRONTERA",1,2,63.13914,9,1,NA,NA,NA,1611.2,42,0,NA,0.0391877,9,1,1
"2045",16011,"06-Jul-15",1,26,"CHAPALA",1,1,703.2825,8,2,NA,NA,NA,2462.3999,53,0,NA,0.2856086,8,1,1
"2046",16012,"06-Jul-15",1,28,"MONTERREY TECNOLOGICO",1,1,468.855,4,1,NA,NA,NA,2705.6001,70,0,NA,0.1732906,4,2,1
"2047",16013,"06-Jul-15",0,48,"MEXICALI",1,8,7397.5942,23,9,NA,NA,NA,3222.3999,65,0,NA,2.295679,23,3,2
"2048",16014,"06-Jul-15",1,40,"QUERETARO ACUEDUCTO",1,5,1640.3674,16,2,NA,NA,NA,8542.4004,107,0,NA,0.1920265,16,2,1
"2049",16015,"06-Jul-15",1,35,"NAPOLES",2,12,13119.813,19,6,NA,NA,NA,2675.2,338,1,NA,4.904236,19,2,3
"2050",16016,"06-Jul-15",1,31,"COATZACOALCOS",2,4,920.51865,5,1,NA,NA,NA,2067.2,80,0,NA,0.4452973,5,2,1
"2051",16017,"06-Jul-15",0,25,"MEXICALI IMPERIAL",1,2,449.47566,2,0,NA,NA,NA,4164.7998,43,0,NA,0.1079225,2,1,1
"2052",16018,"06-Jul-15",1,34,"VERACRUZ",2,2,121.9023,13,2,NA,NA,NA,5441.6001,56,0,NA,0.0224019,13,2,1
"2053",16019,"06-Jul-15",0,30,"CRONOS",2,16,4424.1158,8,1,NA,NA,NA,395.20001,295,1,NA,11.19462,8,2,2
"2054",16020,"06-Jul-15",1,30,"MONCLOVA",1,21,5977.5262,6,1,NA,NA,NA,6718.3999,472,1,NA,0.8897247,6,2,2
"2055",16021,"06-Jul-15",1,35,"COATZACOALCOS",2,21,19012.383,16,3,NA,NA,NA,1337.6,597,1,NA,14.2138,16,2,3
"2056",16022,"06-Jul-15",1,27,"CHOLULA",2,2,625.14,5,1,NA,NA,NA,7417.6001,50,0,NA,0.0842779,5,1,1
"2057",16023,"06-Jul-15",1,36,"MONTERREY CUMBRES",1,10,5266.8045,14,6,NA,NA,NA,6049.6001,92,0,NA,0.8706037,14,2,2
"2058",16024,"06-Jul-15",0,35,"MONTERREY MITRAS",1,16,9337.9662,13,2,NA,NA,NA,547.20001,274,1,NA,17.065,13,2,2
"2059",16025,"06-Jul-15",0,39,"CHOLULA",2,18,17382.299,22,4,NA,NA,NA,7235.2002,200,1,NA,2.402463,22,2,3
"2060",16026,"06-Jul-15",0,51,"SATELITE",2,17,9737.9933,27,6,NA,NA,NA,152,654,1,NA,64.06574,27,3,2
"2061",16027,"06-Jul-15",1,31,"COATZACOALCOS",2,17,9749.6834,9,2,NA,NA,NA,3617.6001,654,1,NA,2.695069,9,2,2
"2062",16028,"06-Jul-15",0,34,"CHOLULA",2,7,3395.1353,9,4,NA,NA,NA,12828.8,113,0,NA,0.2646495,9,2,2
"2063",16029,"06-Jul-15",1,29,"CHIHUAHUA",1,3,4735.4355,11,2,NA,NA,NA,2827.2,63,0,NA,1.674956,11,2,2
"2064",16030,"06-Jul-15",0,35,"EJERCITO",2,14,10341.378,16,7,NA,NA,NA,3617.6001,156,0,NA,2.858629,16,2,3
"2065",16031,"06-Jul-15",0,29,NA,2,15,5769.7296,7,1,NA,NA,NA,9667.2002,91,0,NA,0.5968356,7,2,2
"2066",16032,"06-Jul-15",1,28,"SALTILLO MONTERREAL",1,24,16976.302,10,3,NA,NA,NA,10427.2,170,0,NA,1.628079,10,2,3
"2067",16033,"06-Jul-15",0,41,"CULIACAN",1,2,1969.191,24,5,NA,NA,NA,1763.2,57,0,NA,1.116828,24,2,1
"2068",16034,"06-Jul-15",0,41,"CULIACAN",1,2,1969.191,24,7,NA,NA,NA,11278.4,57,0,NA,0.1745984,24,2,1
"2069",16035,"06-Jul-15",0,28,"TIJUANA PLAYAS",1,13,1628.3022,4,0,NA,NA,NA,9272,235,1,NA,0.175615,4,2,1
"2070",16036,"06-Jul-15",1,27,"CULIACAN",1,1,78.1425,12,3,NA,NA,NA,8998.4004,53,0,NA,0.008684,12,1,1
"2071",16037,"06-Jul-15",1,25,"CULIACAN",1,2,546.9975,7,1,NA,NA,NA,15777.6,80,0,NA,0.0346692,7,1,1
"2072",16038,"06-Jul-15",1,45,"MONTERREY MITRAS",1,5,7087.5247,18,3,NA,NA,NA,11430.4,111,0,NA,0.6200592,18,2,2
"2073",16039,"06-Jul-15",0,25,"CHIHUAHUA VILLA",1,1,523.55475,5,1,NA,NA,NA,6627.2002,43,0,NA,0.0790009,5,1,1
"2074",16040,"06-Jul-15",0,34,"MONTERREY FUNDIDORA",1,20,12230.145,17,4,NA,NA,NA,10244.8,297,1,NA,1.193791,17,2,3
"2075",16041,"06-Jul-15",0,25,"GUANAJUATO",1,16,14750.491,2,0,NA,NA,NA,972.79999,234,1,NA,15.16292,2,1,3
"2076",16042,"06-Jul-15",1,28,"GUADALAJARA PATRIA",1,6,2369.9057,11,2,NA,NA,NA,12676.8,137,0,NA,0.1869483,11,2,2
"2077",16043,"06-Jul-15",1,27,"MEXICALI IMPERIAL",1,3,312.57,7,1,NA,NA,NA,3070.3999,58,0,NA,0.1018011,7,1,1
"2078",16044,"06-Jul-15",1,28,"XOLA",2,7,2596.2064,5,2,NA,NA,NA,14500.8,115,0,NA,0.1790388,5,2,2
"2079",16045,"06-Jul-15",0,30,"REYNOSA FRONTERA",1,14,9230.1296,2,1,NA,NA,NA,5624,501,1,NA,1.641204,2,2,2
"2080",16046,"06-Jul-15",0,32,"GUANAJUATO",1,23,18995.191,10,3,NA,NA,NA,1307.2,234,1,NA,14.53121,10,2,3
"2081",16047,"06-Jul-15",1,28,"POLANCO",2,12,18069.984,6,3,NA,NA,NA,60.799999,129,0,NA,297.2037,6,2,3
"2082",16048,"06-Jul-15",0,49,"TAMPICO",1,2,1066.4888,30,13,NA,NA,NA,2584,137,0,NA,0.4127279,30,3,1
"2083",16049,"06-Jul-15",1,23,"TIJUANA RIO",1,18,16837.521,5,1,NA,NA,NA,4681.6001,106,0,NA,3.596531,5,1,3
"2084",16050,"06-Jul-15",1,26,"QUERETARO ACUEDUCTO",1,16,10357.882,8,2,NA,NA,NA,20915.199,359,1,NA,0.4952323,8,1,3
"2085",16051,"06-Jul-15",0,30,"PACHUCA",2,1,1953.5625,6,3,NA,NA,NA,152,56,0,NA,12.85238,6,2,1
"2086",16052,"06-Jul-15",1,26,"CHIHUAHUA VILLA",1,18,14854.921,9,2,NA,NA,NA,2918.3999,204,1,NA,5.090091,9,1,3
"2087",16053,"06-Jul-15",1,29,"GUADALAJARA CENTRO",1,10,3340.4356,7,3,NA,NA,NA,4225.6001,101,0,NA,0.7905234,7,2,2
"2088",16054,"06-Jul-15",0,34,"CHAPULTEPEC",2,7,3950.8848,17,3,NA,NA,NA,4377.6001,63,0,NA,0.902523,17,2,2
"2089",16055,"06-Jul-15",1,31,"CHAPULTEPEC",2,5,922.0815,1,0,NA,NA,NA,2188.8,85,0,NA,0.4212726,1,2,1
"2090",16056,"06-Jul-15",1,50,"SATELITE",2,1,390.7125,26,5,NA,NA,NA,1732.8,51,0,NA,0.2254804,26,3,1
"2091",16057,"06-Jul-15",0,26,"CHIHUAHUA PARRAL",1,1,12.5028,NA,NA,NA,NA,NA,NA,70,0,NA,NA,NA,1,1
"2092",16058,"06-Jul-15",0,34,"VIADUCTO",2,4,1794.1518,15,4,NA,NA,NA,1580.8,64,0,NA,1.134964,15,2,1
"2093",16059,"06-Jul-15",1,29,"FRAY SERVANDO",2,1,732.97665,10,2,NA,NA,NA,9424,57,0,NA,0.0777777,10,2,1
"2094",16060,"06-Jul-15",1,28,"GUADALAJARA AJIJIC",1,2,390.7125,10,2,NA,NA,NA,10700.8,52,0,NA,0.0365125,10,2,1
"2095",16061,"13-Jul-15",0,24,"CD. OBREGON",1,2,390.7125,6,2,NA,NA,NA,17723.199,70,0,NA,0.0220453,6,1,1
"2096",16062,"13-Jul-15",0,34,"ESCANDON",2,14,13488.646,15,2,NA,NA,NA,91.199997,102,0,NA,147.9018,15,2,3
"2097",16063,"27-Jul-15",1,28,"TOLUCA METEPEC",2,6,1971.379,5,1,NA,NA,NA,3283.2,94,0,NA,0.6004444,5,2,1
"2098",16064,"13-Jul-15",1,27,"MONTERREY SANTA LUCIA",1,9,2192.1159,9,2,NA,NA,NA,2979.2,154,0,NA,0.7358069,9,1,2
"2099",16065,"13-Jul-15",0,25,"DURANGO",1,6,2112.3481,5,2,NA,NA,NA,3252.8,123,0,NA,0.6493937,5,1,2
"2100",16066,"13-Jul-15",0,38,"CUERNAVACA",2,1,707.97105,5,1,NA,NA,NA,5502.3999,70,0,NA,0.1286659,5,2,1
"2101",16067,"13-Jul-15",1,36,"MAZARIK",2,25,42378.897,9,1,NA,NA,NA,12038.4,647,1,NA,3.52031,9,2,3
"2102",16068,"13-Jul-15",1,28,NA,2,17,13940.497,8,2,NA,NA,NA,1307.2,158,0,NA,10.6644,8,2,3
"2103",16069,"13-Jul-15",1,29,"CRONOS",2,17,22382.2,10,4,NA,NA,NA,4924.7998,354,1,NA,4.544794,10,2,3
"2104",16070,"13-Jul-15",1,49,"HAMBURGO",2,1,459.4779,22,4,NA,NA,NA,3830.3999,77,0,NA,0.1199556,22,3,1
"2105",16071,"13-Jul-15",1,29,"TIJUANA PLAYAS",1,3,2276.4473,6,2,NA,NA,NA,9697.5996,60,0,NA,0.2347434,6,2,2
"2106",16072,"13-Jul-15",0,23,"CD. JUAREZ BARRANCAS",1,20,6560.4067,5,1,NA,NA,NA,608,254,1,NA,10.79014,5,1,2
"2107",16073,"13-Jul-15",1,26,"MONTERREY LEONES",1,1,46.8855,10,4,NA,NA,NA,820.79999,49,0,NA,0.0571217,10,1,1
"2108",16074,"13-Jul-15",1,29,"MONTERREY FUNDIDORA",1,1,459.4779,8,2,NA,NA,NA,11460.8,43,0,NA,0.0400913,8,2,1
"2109",16075,"13-Jul-15",0,55,"GUADALAJARA TLAQUEPAQUE",1,14,4538.5164,32,9,NA,NA,NA,18270.4,204,1,NA,0.2484082,32,3,2
"2110",16076,"13-Jul-15",1,28,"CULIACAN HUMAYA",1,7,2392.7234,9,2,NA,NA,NA,11187.2,162,0,NA,0.2138804,9,2,2
"2111",16077,"13-Jul-15",1,29,"TUXTLA GUTIERREZ",2,8,4605.719,8,1,NA,NA,NA,2644.8,109,0,NA,1.741424,8,2,2
"2112",16078,"13-Jul-15",1,27,"MATAMOROS",1,1,315.6957,3,1,NA,NA,NA,9576,114,0,NA,0.0329674,3,1,1
"2113",16079,"13-Jul-15",0,39,"PATRIOTISMO",2,10,8314.362,20,4,NA,NA,NA,9424,98,0,NA,0.882254,20,2,2
"2114",16080,"13-Jul-15",1,28,"MONTERREY CUMBRES",1,3,1847.2887,8,2,NA,NA,NA,10396.8,74,0,NA,0.1776786,8,2,1
"2115",16081,"13-Jul-15",1,31,"MONTERREY CENTRO",1,1,78.1425,9,1,NA,NA,NA,6353.6001,193,1,NA,0.0122989,9,2,1
"2116",16082,"13-Jul-15",0,36,"TIJUANA INDUSTRIAL",1,4,983.03265,11,3,NA,NA,NA,4924.7998,86,0,NA,0.1996087,11,2,1
"2117",16083,"13-Jul-15",1,28,"GUADALAJARA PATRIA",1,13,5914.137,10,2,NA,NA,NA,3496,107,0,NA,1.691687,10,2,2
"2118",16084,"13-Jul-15",0,32,"DURANGO",1,7,4180.6237,13,3,NA,NA,NA,8177.6001,100,0,NA,0.5112287,13,2,2
"2119",16085,"13-Jul-15",1,38,"MATAMOROS",1,17,7298.8221,23,5,NA,NA,NA,1732.8,197,1,NA,4.212155,23,2,2
"2120",16086,"13-Jul-15",0,29,"MONTE ALBAN",2,7,3543.2935,10,3,NA,NA,NA,7812.7998,81,0,NA,0.4535242,10,2,2
"2121",16087,"13-Jul-15",1,33,"HAMBURGO",2,2,1807.5923,15,2,NA,NA,NA,11308.8,66,0,NA,0.1598395,15,2,1
"2122",16088,"13-Jul-15",1,47,"MATAMOROS",1,1,46.8855,27,6,NA,NA,NA,8876.7998,647,1,NA,0.0052818,27,2,1
"2123",16089,"13-Jul-15",1,42,"MATAMOROS",1,16,5745.7868,24,4,NA,NA,NA,9636.7998,226,1,NA,0.5962339,24,2,2
"2124",16090,"13-Jul-15",1,29,"ESCANDON",2,3,1183.0774,NA,NA,NA,NA,NA,NA,74,0,NA,NA,NA,2,1
"2125",16091,"13-Jul-15",0,34,"CHAPULTEPEC",2,6,1559.7243,14,5,NA,NA,NA,3496,85,0,NA,0.4461454,14,2,1
"2126",16092,"13-Jul-15",1,25,"DURANGO",1,2,976.78125,6,3,NA,NA,NA,16689.6,52,0,NA,0.0585263,6,1,1
"2127",16093,"13-Jul-15",1,27,"TORREON",1,17,13885.922,1,0,NA,NA,NA,5137.6001,161,0,NA,2.702803,1,1,3
"2128",16094,"13-Jul-15",0,27,"NICOLAS BRAVO",2,17,9424.819,NA,NA,NA,NA,NA,NA,183,1,NA,NA,NA,1,2
"2129",16095,"13-Jul-15",1,38,"MONTERREY SULTANA",1,1,707.97105,23,6,NA,NA,NA,1428.8,70,0,NA,0.4955004,23,2,1
"2130",16096,"13-Jul-15",0,24,"TIJUANA INSURGENTES",1,23,6144.2823,6,1,NA,NA,NA,1124.8,199,1,NA,5.462555,6,1,2
"2131",16097,"13-Jul-15",0,25,"CD. OBREGON",1,20,2857.2024,5,1,NA,NA,NA,3161.6001,291,1,NA,0.9037204,5,1,2
"2132",16098,"13-Jul-15",0,34,"MONTERREY CUMBRES",1,18,15895.529,15,7,NA,NA,NA,2644.8,254,1,NA,6.010106,15,2,3
"2133",16099,"13-Jul-15",1,29,"NICOLAS BRAVO",2,15,12022.099,NA,NA,NA,NA,NA,NA,228,1,NA,NA,NA,2,3
