key,f_alta,genero,edad,sucursal,div,num_ventas,sueldo_prom,antigüedad,num_trabajos_previos,edo_civil,experiencia,escolaridad,salario_diario_ant,num_dias,target
16485,17-Aug-15,1,27,GRIJALVA,2,9,2436.4832,11,1.4208382,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,177,163,0
16486,17-Aug-15,0,27,CUERNAVACA MORELOS,2,12,5651.5782,12,2.2560792,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,306,102,0
16487,17-Aug-15,0,25,MONTERREY CHIPINQUE,1,3,1555.9735,0,0,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,103,63,0
16488,17-Aug-15,0,37,EJERCITO,2,5,4461.9367,21,4.0519156,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,21,88,0
16489,17-Aug-15,0,27,QUERETARO ACUEDUCTO,1,17,8090.7494,7,1.5503748,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,17,277,1
16490,17-Aug-15,1,28,TOREO,2,10,4182.6242,8,2.4575997,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,322,108,0
16491,17-Aug-15,0,31,HERMOSILLO PITIC,1,11,7045.5153,12,3.7391784,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,132,163,0
16492,17-Aug-15,1,27,CHIHUAHUA VILLA,1,14,10055.064,2,0.35925031,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,53,612,1
16493,17-Aug-15,1,27,XOLA,2,6,2031.705,8,1.0688613,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,563,51,0
16494,17-Aug-15,0,33,CUAUTITLAN,2,20,10194.033,14,2.0490922,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,418,163,0
16495,17-Aug-15,0,29,TRADE CENTER,2,15,11467.943,9,1.5838813,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,251,284,1
16496,17-Aug-15,0,33,SALTILLO MONTERREAL,1,14,8096.3444,14,3.1520853,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,432,193,1
16497,31-Aug-15,0,28,ILIADA METRO NORTE,2,10,6630.6099,8,1.2579879,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,445,100,0
16498,17-Aug-15,0,32,TAMPICO,1,12,3984.3298,13,2.7982167,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,270,102,0
16499,17-Aug-15,0,50,GRIJALVA,2,10,2292.4509,32,6.9546882,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,184,107,0
16500,17-Aug-15,1,23,CD. JUAREZ BARRANCAS,1,2,4922.9775,6,1.094617,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,188,81,0
16501,17-Aug-15,0,51,CORREGIDORA,1,16,2707.7939,31,4.6862372,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,253,612,1
16502,17-Aug-15,1,30,CAMPECHE,2,15,4983.3973,12,2.4331879,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,191,182,1
16503,17-Aug-15,0,32,CHIHUAHUA PARRAL,1,1,886.13595,,,SOLTERO SIN HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,,28,0
16504,17-Aug-15,1,27,GRIJALVA,2,11,5591.5647,9,3.0975952,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,194,115,0
16505,17-Aug-15,0,25,CULIACAN HUMAYA,1,1,15.31593,3,0.71906414,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,291,29,0
16506,17-Aug-15,1,33,QUERETARO ACUEDUCTO,1,39,14264.445,4,1.789232,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,402,612,1
16507,17-Aug-15,0,27,CD. JUAREZ BARRANCAS,1,1,495.73602,9,1.7735004,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,193,45,0
16508,17-Aug-15,0,35,CORREGIDORA,1,1,234.4275,11,1.4891773,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,191,42,0
16509,17-Aug-15,1,31,HERMOSILLO,1,20,9915.158,11,1.8866756,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,CARRERA TECNICA ADMVA,777,389,1
16510,17-Aug-15,0,27,CD. JUAREZ BARRANCAS,1,3,469.79271,9,3.2610099,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,167,35,0
16511,17-Aug-15,1,43,ILIADA METRO NORTE,2,18,9896.5288,25,4.8111641,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,335,109,0
16512,17-Aug-15,1,45,LINDAVISTA,2,16,12033.632,28,6.777338,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,271,254,1
16513,17-Aug-15,1,27,CONDESA,2,1,62.514,,,CASADO/ UNION LIBRE SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,,53,0
16514,17-Aug-15,0,34,CAMPECHE,2,2,125.028,10,4.0215565,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,299,66,0
16515,24-Aug-15,0,25,COLIMA,1,7,2031.1424,6,1.3100616,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,21,151,0
16516,24-Aug-15,1,33,MONTERREY SENDERO,1,9,3804.9146,11,2.646741,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,327,46,0
16517,24-Aug-15,1,29,COSTA DEL SOL,2,2,625.14,6,1.5946268,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,447,59,0
16518,24-Aug-15,0,34,REYNOSA FRONTERA,1,8,6435.8163,17,2.453861,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,299,70,0
16519,24-Aug-15,0,41,TORREON COMARCA,1,9,7026.8862,15,3.5721757,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,165,121,0
16520,24-Aug-15,0,26,MONTERREY SAN PEDRO,1,2,678.2769,5,0.82220172,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,175,57,0
16521,24-Aug-15,0,44,PUEBLA LA NORIA,2,17,7680.9076,22,6.9766526,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,349,305,1
16522,24-Aug-15,1,31,GUADALAJARA AJIJIC,1,15,16082.477,15,3.2283139,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,156,162,0
16523,24-Aug-15,0,39,CULIACAN,1,16,1862.7297,23,4.9414309,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,476,442,1
16524,24-Aug-15,0,32,SAN ANGEL,2,17,5689.9618,12,2.3932743,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,82,171,0
16525,24-Aug-15,0,47,SAN LUIS POTOSI,1,16,18990.534,27,5.5542338,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,79,263,1
16526,24-Aug-15,1,27,DURANGO,1,6,2598.707,9,1.6045117,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,304,144,0
16527,24-Aug-15,0,29,MONTE ALBAN,2,1,12.5028,2,0.41908281,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,200,39,0
16528,24-Aug-15,0,27,DURANGO,1,15,7774.241,10,2.137158,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,15,529,1
16529,24-Aug-15,0,32,COATZACOALCOS,2,26,17647.765,12,1.5363316,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,4,605,1
16530,24-Aug-15,0,24,MONTERREY SAN PEDRO,1,3,3309.1786,6,2.2878403,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,211,56,0
16531,24-Aug-15,0,31,OLIMPO,2,8,3910.5633,12,2.1330388,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,469,66,0
16532,24-Aug-15,0,31,OLIMPO,2,8,3910.5633,12,2.0066064,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,335,66,0
16533,24-Aug-15,0,27,DURANGO,1,14,5857.9056,8,1.6950061,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,513,226,1
16534,24-Aug-15,1,25,MEXICALI IMPERIAL,1,6,2190.4906,6,1.6377914,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,340,57,0
16535,24-Aug-15,1,30,SEVILLA,2,5,4749.4074,12,4.9593147,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,CARRERA TEC/COM NO ADMVA,21,85,0
16536,24-Aug-15,1,39,TRADE CENTER,2,10,2312.893,14,4.8601947,SOLTERO CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,117,143,0
16537,24-Aug-15,0,32,MONTE ALBAN,2,3,1751.9549,10,2.3491714,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,154,74,0
16538,24-Aug-15,0,32,GUADALAJARA CENTRO,1,4,3398.8862,12,2.2723895,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,748,57,0
16539,24-Aug-15,1,33,NA,2,8,4811.39,1,0.48263196,CASADO/ UNION LIBRE CON HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,89,91,0
16540,24-Aug-15,1,52,CHAPALA,1,25,14250.004,36,8.1390093,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,644,169,0
16541,24-Aug-15,1,27,GUADALAJARA TLAQUEPAQUE,1,5,2023.2656,1,0.15125148,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,55,88,0
16542,24-Aug-15,0,28,MONTERREY GUADALUPE,1,7,4938.2934,1,0.20261472,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,257,81,0
16543,24-Aug-15,1,26,COSTA DEL SOL,2,3,2614.648,4,0.9700211,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,346,59,0
16544,24-Aug-15,1,24,TIJUANA INSURGENTES,1,3,2027.9542,7,1.4209659,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,311,74,0
16545,24-Aug-15,0,36,OLIMPO,2,2,123.46515,9,3.3242562,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,331,43,0
16546,24-Aug-15,1,32,TAMPICO ALTAMIRA,1,4,1215.8973,11,5.3949866,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,453,64,0
16547,24-Aug-15,0,26,COSTA DEL SOL,2,10,2177.05,3,0.92829769,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,309,65,0
16548,24-Aug-15,1,27,CHIHUAHUA VILLA,1,1,2527.1285,1,0.26670377,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,139,31,0
16549,24-Aug-15,0,26,MEXICALI IMPERIAL,1,10,7550.4409,2,0.95364121,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,532,81,0
16550,24-Aug-15,0,27,CD. JUAREZ ATLANTIS,1,3,1255.5937,11,2.6124704,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,323,37,0
16551,24-Aug-15,0,27,CUAUTITLAN,2,8,2762.6499,6,1.0082051,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,190,120,0
16552,24-Aug-15,0,28,COSTA DEL SOL,2,23,13461.015,10,3.2306029,CASADO/ UNION LIBRE SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,339,605,1
16553,24-Aug-15,0,29,CORREGIDORA,1,1,546.9975,12,1.7594011,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,305,42,0
16554,24-Aug-15,0,41,PACHUCA,2,6,2882.2705,20,4.2168921,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,335,158,0
16555,24-Aug-15,0,49,QUERETARO ARCOS,1,19,19415.161,27,5.7905868,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,154,605,1
16556,24-Aug-15,1,34,MONTERREY VALLE ALTO,1,2,5576.2488,18,2.7353278,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,98,35,0
16557,24-Aug-15,1,26,MERIDA,2,1,156.285,3,0.75657935,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,297,31,0
16558,24-Aug-15,1,32,COLIMA,1,5,270.37305,5,1.0570585,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,197,186,1
16559,24-Aug-15,0,24,MONTE ALBAN,2,2,1172.1375,3,0.45987387,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,420,65,0
16560,24-Aug-15,1,33,COLIMA,1,7,2431.482,11,2.4273646,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,330,66,0
16561,31-Aug-15,1,31,COSTA DEL SOL,2,2,25.0056,2,0.35384273,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,276,35,0
16562,24-Aug-15,1,22,JUAREZ CHAMIZAL,1,1,1534.7187,3,0.76018462,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,233,18,0
16563,24-Aug-15,0,24,COATZACOALCOS,2,16,8035.2057,3,0.54259185,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,19,113,0
16564,24-Aug-15,0,42,TRADE CENTER,2,3,3072.8757,22,4.4535153,SOLTERO CON HIJOS,SIN EXPERIENCIA,BACHILLERATO CONCLUIDO,308,63,0
16565,24-Aug-15,0,25,ARANDAS,1,18,14381.971,4,1.173513,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,189,284,1
16566,24-Aug-15,1,43,GUADALAJARA CENTRO,1,6,2314.8934,25,4.9933286,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,159,85,0
16567,24-Aug-15,0,28,MONTERREY LEONES,1,6,3976.3905,4,1.5454168,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,62,141,0
16568,24-Aug-15,1,29,CULIACAN,1,2,666.39924,6,1.2727736,CASADO/ UNION LIBRE SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA - 70%,363,126,0
16569,24-Aug-15,0,37,MONTERREY SAN NICOLAS,1,8,12776.299,12,5.4445431,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,198,72,0
16570,24-Aug-15,1,26,GUADALAJARA PATRIA,1,17,9196.9347,2,0.48830008,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,121,219,1
16571,24-Aug-15,0,33,CRACOVIA,2,14,10333.814,14,4.3959707,SOLTERO CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,229,234,1
16572,24-Aug-15,1,35,TORREON COMARCA,1,14,14124.226,17,2.9499066,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,CARRERA TECNICA ADMVA,421,401,1
16573,24-Aug-15,1,30,MAZARIK,2,17,23686.93,9,1.5647207,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,320,308,1
16574,24-Aug-15,0,32,PUEBLA LA NORIA,2,2,303.1929,16,4.5619824,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,90,43,0
16575,24-Aug-15,0,31,LINDAVISTA,2,4,1233.0886,8,1.9265696,SOLTERO CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,65,51,0
16576,24-Aug-15,0,32,MONCLOVA,1,14,3965.3255,7,0.95966468,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,518,154,0
16577,24-Aug-15,1,36,BARRANCA,2,12,9837.0468,20,3.7556587,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,123,162,0
16578,24-Aug-15,1,49,SAN ANGEL,2,18,13198.956,22,3.5577503,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,38,305,1
16579,24-Aug-15,0,28,TAMPICO ALTAMIRA,1,4,1062.738,2,0.83424356,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,151,77,0
16580,24-Aug-15,1,52,MERIDA,2,4,2879.7074,32,16.105742,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,304,95,0
16581,24-Aug-15,1,26,REYNOSA FRONTERA,1,7,3144.4542,9,1.6916322,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,162,42,0
16582,24-Aug-15,0,50,LINDAVISTA,2,5,1534.7187,29,4.6422465,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,164,71,0
16583,24-Aug-15,0,25,ARANDAS,1,14,6656.9283,7,1.146447,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,89,284,1
16584,24-Aug-15,0,52,GUADALAJARA TLAQUEPAQUE,1,13,5629.8858,29,14.490969,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,95,519,1
16585,24-Aug-15,0,36,TIJUANA RIO,1,3,2158.2958,16,2.7784036,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,473,70,0
16586,24-Aug-15,0,42,MORELIA MONARCA,1,6,1636.3039,19,3.7139901,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,34,65,0
16587,24-Aug-15,0,28,PUEBLA LA NORIA,2,19,4536.3284,4,0.65159435,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,68,469,1
16588,24-Aug-15,1,37,PUEBLA LA NORIA,2,1,78.1425,18,3.0368054,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,168,39,0
16589,24-Aug-15,0,25,MEXICALI IMPERIAL,1,9,3730.8355,7,1.4551018,CASADO/ UNION LIBRE SIN HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,340,50,0
16590,24-Aug-15,1,36,MEXICALI IMPERIAL,1,3,1627.552,22,3.9420031,SOLTERO SIN HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,298,49,0
16591,24-Aug-15,0,45,COLIMA,1,20,8330.6156,24,6.9845595,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,113,605,1
16592,24-Aug-15,0,30,PRAGA,2,1,1264.3456,7,1.2314977,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA CONCLUIDA,13,42,0
16593,31-Aug-15,0,26,CAMPECHE,2,15,11668.394,25,5.4086718,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,22,161,0
16594,31-Aug-15,0,22,QUERETARO ARCOS,1,3,1287.7884,7,1.8072919,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,227,56,0
16595,31-Aug-15,0,30,ESCANDON,2,17,11366.358,12,2.0726087,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,14,275,1
16596,31-Aug-15,1,28,MEXICALI,1,11,5825.3983,11,1.7034645,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,12,107,0
16597,31-Aug-15,0,29,NICOLAS BRAVO,2,16,10963.393,,,SOLTERO CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,,598,1
16598,31-Aug-15,0,31,CHIHUAHUA PARRAL,1,1,1415.9421,9,1.1064601,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,53,17,0
16599,31-Aug-15,0,25,JUAREZ PASO DEL NORTE,1,2,1234.6515,5,2.0670013,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,44,38,0
16600,31-Aug-15,0,49,SAN ANGEL,2,2,235.05264,23,4.1939769,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,20,52,0
16601,31-Aug-15,0,28,SATELITE,2,10,6905.5778,6,0.84201128,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,142,144,0
16602,31-Aug-15,0,40,MEXICALI,1,4,553.2489,21,7.9296806,SOLTERO CON HIJOS,SIN EXPERIENCIA,LICENCIATURA CONCLUIDA,327,38,0
16603,31-Aug-15,0,27,CHOLULA,2,13,8491.4642,11,2.2877563,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,75,471,1
16604,31-Aug-15,1,25,HERMOSILLO,1,4,2632.4645,2,0.34744731,CON DEPENDIENTES ECONOMICOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,246,67,0
16605,31-Aug-15,1,23,LEON,1,2,128.1537,5,1.0040141,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,239,74,0
16606,31-Aug-15,0,47,MONTERREY VALLE ALTO,1,15,7557.2862,25,14.029005,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,295,241,1
16607,31-Aug-15,0,29,VALLARTA,1,2,296.9415,8,2.377726,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,199,36,0
16608,31-Aug-15,1,33,BAJIO,1,11,5558.6824,11,4.3786114,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,386,353,1
16609,31-Aug-15,1,29,CONDESA,2,21,17741.004,11,1.9523501,CASADO/ UNION LIBRE CON HIJOS,1 AÑO EN VENTAS,BACHILLERATO CONCLUIDO,363,373,1
16610,31-Aug-15,0,25,HERMOSILLO PITIC,1,2,2169.2358,5,0.78018878,SOLTERO CON HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA - 70%,173,43,0
16611,31-Aug-15,0,46,HERMOSILLO,1,7,6709.3151,23,4.5704202,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,10,87,0
16612,31-Aug-15,0,33,PUEBLA LA NORIA,2,15,9685.419,16,2.6984593,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,398,598,1
16613,31-Aug-15,1,31,MERIDA,2,14,4334.0956,12,2.1469351,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,162,105,0
16614,31-Aug-15,0,28,ALTAVISTA,2,6,3866.8035,7,1.1220329,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,40,80,0
16615,31-Aug-15,0,26,MONTERREY CUMBRES,1,20,21871.336,2,0.37850064,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,34,598,1
16616,31-Aug-15,0,27,MONTERREY CHIPINQUE,1,24,11965.607,8,2.0072227,CON DEPENDIENTES ECONOMICOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA TRUNCA + 70%,498,598,1
16617,31-Aug-15,0,28,CHAPULTEPEC,2,1,2413.0404,4,0.57989037,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,66,42,0
16618,31-Aug-15,0,26,TORREON COMARCA,1,2,1156.509,10,5.7324947,SOLTERO SIN HIJOS,2 O MAS AÑOS EN VENTAS,BACHILLERATO CONCLUIDO,8,73,0
16619,31-Aug-15,1,27,CUAUTITLAN,2,19,16645.415,9,1.4845545,SOLTERO SIN HIJOS,1 AÑO EN VENTAS,LICENCIATURA TRUNCA,144,598,1
16620,31-Aug-15,0,36,ZACATECAS,1,22,13379.778,8,1.0054585,SOLTERO CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,470,326,1
16621,31-Aug-15,0,37,VERACRUZ,2,9,4185.3123,16,6.4322153,CASADO/ UNION LIBRE CON HIJOS,2 O MAS AÑOS EN VENTAS,LICENCIATURA CONCLUIDA,224,72,0
